C,SETP.WORLD,DVD_GENUNITS,AEMO,PUBLIC,2024/02/07,00:25:16,0000000410396561,,0000000410396500
I,PARTICIPANT_REGISTRATION,GENUNITS,2,GENSETID,STATIONID,SETLOSSFACTOR,CDINDICATOR,AGCFLAG,SPINNINGFLAG,VOLTLEVEL,REGISTEREDCAPACITY,DISPATCHTYPE,STARTTYPE,MKTGENERATORIND,NORMALSTATUS,MAXCAPACITY,GENSETTYPE,GENSETNAME,LASTCHANGED,CO2E_EMISSIONS_FACTOR,CO2E_ENERGY_SOURCE,CO2E_DATA_SOURCE
D,PARTICIPANT_REGISTRATION,GENUNITS,2,SWAN_E,,,Y,Y,N,275,385,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.37820672,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TAHMOOR1,,,N,N,N,11,7,GROSS/NET,,Y,N,7,GENERATOR,,"2019/05/30 16:04:00",0.72583973,"Coal mine waste gas",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TALLA1,,,Y,N,N,132,440,NET/NET,SLOW,Y,N,440,GENERATOR,,"2018/10/24 09:51:00",0.369225,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TARALGA1,,,N,N,N,132,106,GROSS/NET,SLOW,Y,N,106,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TARNL1,,,N,N,N,330,25,GROSS/NET,FAST,Y,N,25,GENERATOR,,"2018/10/24 09:51:00",0.88007414,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TARONG#1,,,Y,Y,N,275,350,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.88007414,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TARONG#2,,,Y,Y,N,275,350,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.88007414,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TARONG#3,,,Y,Y,N,275,350,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.88007414,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TARONG#4,,,Y,Y,N,275,350,GROSS/NET,SLOW,Y,N,385,GENERATOR,,"2018/10/24 09:51:00",0.88007414,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TARRALEA,,,Y,N,N,110,90,NET/NET,SLOW,Y,N,94,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TATIARA1,,,N,N,N,1,1,GROSS/NET,,Y,N,1,GENERATOR,,"2018/10/24 09:51:00",0.79537693,"Diesel oil",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TATURA01,,,N,N,N,22,1,NET/NET,,Y,N,1,GENERATOR,,"2018/10/24 09:51:00",0.0230,"Biomass and industrial materials",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TB2BGEN,,,N,Y,N,132,50,GROSS/NET,FAST,Y,N,41,GENERATOR,,"2023/02/24 14:11:00",0,"Battery Storage",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TB2SGEN,,,N,Y,N,132,105,GROSS/NET,SLOW,Y,N,87,GENERATOR,,"2023/02/24 14:11:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TBSF1,,,N,N,N,132,108,GROSS/NET,SLOW,Y,N,95,GENERATOR,,"2019/02/01 14:32:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TGNSS1,,,N,N,N,22,10,NET/NET,,Y,N,10,GENERATOR,,"2019/05/30 16:04:00",0.60144457,"Natural Gas (Pipeline)",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,THEDROP1,,,N,N,N,22,3,GROSS/NET,,Y,N,3,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TIMWEST,,,N,N,N,22,7,NET/NET,SLOW,Y,N,7,GENERATOR,,"2018/10/08 11:14:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,CBWWPV1,,,N,N,N,11,2,GROSS/NET,,Y,N,2,GENERATOR,,"2022/07/08 16:15:17",0,Solar,"ISP 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,CBWWPV2,,,N,N,N,11,1,GROSS/NET,,Y,N,1,GENERATOR,,"2022/07/08 16:15:17",0,Solar,"ISP 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,CBWWBA1L,,,N,Y,N,11,2,GROSS/NET,FAST,Y,N,2,LOAD,,"2022/07/08 16:15:17",,,
D,PARTICIPANT_REGISTRATION,GENUNITS,2,CBWWBG1,,,N,N,N,11,1,GROSS/NET,SLOW,Y,N,1,GENERATOR,,"2022/07/08 16:15:17",0.3570,"Other Biofuels","NGA 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,CBWWDG1,,,N,N,N,11,2,GROSS/NET,SLOW,Y,N,1,GENERATOR,,"2022/07/08 16:15:17",0.7850,"Diesel oil","NGA 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,CBWWDG2,,,N,N,N,11,1,GROSS/NET,SLOW,Y,N,1,GENERATOR,,"2022/07/08 16:15:17",0.7850,"Diesel oil","NGA 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TITREE,,,N,N,N,33,2,GROSS/NET,,Y,N,2,GENERATOR,,"2018/10/24 09:51:00",0.08305417,"Landfill biogas methane",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TNPS1,,,Y,Y,N,275,443,GROSS/NET,SLOW,Y,N,480,GENERATOR,,"2018/10/24 09:51:00",0.88007414,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TOORAWF,,,N,N,N,66,21,GROSS/NET,,Y,N,21,GENERATOR,,"2018/10/24 09:51:00",0,Wind,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TORNL1,,,N,N,N,275,100,GROSS/NET,,Y,N,100,GENERATOR,,"2018/10/24 09:51:00",0.57986784,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TORRB1,,,Y,Y,N,275,200,GROSS/NET,SLOW,Y,N,210,GENERATOR,,"2018/10/24 09:51:00",0.57986784,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TORRB2,,,Y,Y,N,275,200,GROSS/NET,SLOW,Y,N,210,GENERATOR,,"2018/10/24 09:51:00",0.57986784,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TORRB3,,,Y,Y,N,275,200,GROSS/NET,SLOW,Y,N,210,GENERATOR,,"2018/10/24 09:51:00",0.57986784,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TORRB4,,,Y,Y,N,275,200,GROSS/NET,SLOW,Y,N,210,GENERATOR,,"2018/10/24 09:51:00",0.57986784,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TOWER,,,N,N,N,66,41,NET/NET,,Y,N,41,GENERATOR,,"2018/10/24 09:51:00",0.56318004,"Coal seam methane",NGA2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TREVALLN,,,Y,Y,N,110,93,NET/NET,SLOW,Y,N,107,GENERATOR,,"2021/09/23 11:39:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TRIBNL1,,,N,N,N,220,25,NET/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TRIBUTE,,,Y,Y,N,220,83,NET/NET,SLOW,Y,N,92,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TUMT3NL1,,,N,N,N,330,25,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TUMT3NL2,,,N,N,N,330,25,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TUMT3NL3,,,N,N,N,330,25,GROSS/NET,,Y,N,30,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TUMUT3,,,Y,Y,N,330,1500,GROSS/NET,FAST,Y,N,1800,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TUNGATIN,,,Y,Y,N,110,125,NET/NET,SLOW,Y,N,142,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TVCC_GT1,,,N,Y,N,220,140,GROSS/NET,SLOW,Y,N,140,GENERATOR,,"2018/10/24 09:51:00",0.51628843,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,TVPP104,,,N,Y,N,110,58,GROSS/NET,FAST,Y,N,58,GENERATOR,,"2018/10/24 09:51:00",0.51628843,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,UPPTUMUT,,,Y,Y,N,330,616,GROSS/NET,FAST,Y,N,665,GENERATOR,,"2018/10/24 09:51:00",0,Hydro,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,URANQ11,,,Y,Y,N,132,166,NET/NET,FAST,Y,N,173,GENERATOR,,"2022/09/13 10:52:00",0.590816,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,URANQ12,,,Y,Y,N,132,166,NET/NET,FAST,Y,N,173,GENERATOR,,"2022/09/13 10:52:00",0.590816,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,URANQ13,,,Y,Y,N,132,166,NET/NET,FAST,Y,N,173,GENERATOR,,"2022/09/13 10:52:00",0.590816,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,URANQ14,,,Y,Y,N,132,166,NET/NET,FAST,Y,N,173,GENERATOR,,"2022/09/13 10:52:00",0.590816,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,VALDORA1,,,N,N,N,33,15,NET/NET,,Y,N,15,GENERATOR,,"2018/10/24 09:51:00",0,Solar,ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,VBBG1,,,N,Y,N,220,360,GROSS/NET,FAST,Y,N,300,GENERATOR,,"2021/07/26 09:40:00",0,"Battery Storage",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,VP5,,,Y,Y,N,330,660,GROSS/NET,SLOW,Y,N,680,GENERATOR,,"2018/10/24 09:51:00",0.87716580,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,VP6,,,Y,Y,N,330,660,GROSS/NET,SLOW,Y,N,680,GENERATOR,,"2018/10/24 09:51:00",0.87716580,"Black coal",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,VPGS1,,,Y,N,N,500,50,GROSS/NET,FAST,Y,N,60,GENERATOR,,"2018/10/24 09:51:00",0.81448250,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,VPGS2,,,Y,N,N,500,50,GROSS/NET,FAST,Y,N,60,GENERATOR,,"2018/10/24 09:51:00",0.81448250,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,VPGS3,,,Y,N,N,500,50,GROSS/NET,FAST,Y,N,60,GENERATOR,,"2018/10/24 09:51:00",0.81448250,"Natural Gas (Pipeline)",ISP2022
D,PARTICIPANT_REGISTRATION,GENUNITS,2,KINCUM1,,,N,N,N,11,1,GROSS/NET,,Y,N,1,GENERATOR,,"2018/10/24 09:51:11",0.0830,"Landfill biogas methane","NGA 2020"
D,PARTICIPANT_REGISTRATION,GENUNITS,2,LD03,,,Y,N,N,330,500,GROSS/NET,SLOW,Y,N,550,GENERATOR,,"2018/10/24 09:51:11",0.98059172,"Black coal",ISP2020
D,PARTICIPANT_REGISTRATION,GENUNITS,2,LONSDALE,,,N,N,N,11,21,NET/NET,FAST,Y,N,21,GENERATOR,,"2018/10/24 09:51:11",1.4918,"Diesel oil",ISP2020
D,PARTICIPANT_REGISTRATION,GENUNITS,2,HPRL1,,,N,Y,N,275,120,GROSS/NET,FAST,Y,N,120,LOAD,,"2020/06/23 16:03:31",,,
D,PARTICIPANT_REGISTRATION,GENUNITS,2,FLYCRKWF,,,N,Y,N,132,145,GROSS/NET,SLOW,Y,N,140,GENERATOR,,"2023/08/04 15:05:25",0,Wind,ISP2022
C,"END OF REPORT",851
